Operation, Gas, Fee (weis), Latency (ms), Blockchain
Transfer, 35050, 762469323050, 12430.261612, sepolia
Transfer, 35050, 795874566750, 11467.868295, sepolia
Transfer, 35050, 812884226600, 12019.909816, sepolia
Transfer, 35050, 753442335750, 12149.259004, sepolia
Transfer, 35050, 842384479700, 12814.801644, sepolia
Transfer, 35050, 809068087750, 10976.080237, sepolia
Transfer, 35050, 824704593750, 12119.952271, sepolia
Transfer, 35050, 770704355600, 12575.530286, sepolia
Transfer, 35050, 858610211250, 11353.10813, sepolia
Transfer, 35050, 883044652800, 12414.337786, sepolia
Transfer, 35050, 824495099900, 12786.270676, sepolia
Transfer, 35050, 736885592000, 10973.788241, sepolia
Transfer, 35050, 756831705800, 11635.392279, sepolia
Transfer, 35050, 815611502150, 12466.481237, sepolia
Transfer, 35050, 750302101100, 12338.319425, sepolia
Transfer, 35050, 803172853000, 12183.516048, sepolia
Transfer, 35050, 742523805100, 23796.982784, sepolia
Transfer, 35050, 803673962850, 10968.824258, sepolia
Transfer, 35050, 737440433500, 12338.875351, sepolia
Transfer, 35050, 777267993850, 11709.821946, sepolia
Transfer, 35050, 770449016350, 12390.418486, sepolia
Transfer, 35050, 844711659500, 12337.619002, sepolia
Transfer, 35050, 842434461000, 11494.016933, sepolia
Transfer, 35050, 780490175400, 12341.417101, sepolia
Transfer, 35050, 829225412850, 12757.589394999999, sepolia
Transfer, 35050, 758937404650, 11649.28765, sepolia
Transfer, 35050, 847676784350, 11493.551251, sepolia
