Operation, Gas, Fee (weis), Latency (ms), Blockchain
Transfer, 35189, 35857591, 35425.844725, sepolia
Transfer, 35189, 35927969, 13046.900419, sepolia
Transfer, 35189, 35927969, 48493.877648, sepolia
Transfer, 35189, 35190372371, 11509.173139, sepolia
Transfer, 35189, 35998347, 60189.415716, sepolia
Transfer, 35189, 36068725, 11879.824303, sepolia
Transfer, 35189, 36103914, 23763.53078, sepolia
Transfer, 35189, 7742565292, 96478.974291, sepolia
Transfer, 35189, 42227644536, 11247.181403, sepolia
Transfer, 35189, 36103914, 12114.153317, sepolia
Transfer, 35189, 36068725, 59411.101244, sepolia
Transfer, 35189, 36103914, 25555.897345, sepolia
Transfer, 35189, 36174292, 23662.14168, sepolia
Transfer, 35189, 36139103, 47426.163819, sepolia
Transfer, 35189, 36068725, 47719.491476, sepolia
Transfer, 52289, 52289470601, 25912.596932, holesky
Transfer, 35189, 38708216701, 24297.822386, holesky
Transfer, 35189, 35189316701, 13115.406262, holesky
Transfer, 35189, 35189316701, 37945.599833, holesky
Transfer, 35189, 35189316701, 7625.986757, holesky
Transfer, 35189, 42227151890, 12052.410927, holesky
Transfer, 35189, 35189316701, 50166.051889, holesky
Transfer, 35189, 35189316701, 11704.702648, holesky
Transfer, 35189, 35189281512, 22478.860286, holesky
Transfer, 35189, 35189281512, 12271.344577, holesky
Transfer, 35189, 35189316701, 13035.042022, holesky
Transfer, 35189, 35189281512, 10046.152189, holesky
Transfer, 35189, 35189281512, 13033.223436, holesky
Transfer, 35189, 35189281512, 11966.66657, holesky
Transfer, 35189, 35189281512, 12713.645535, holesky
Transfer, 35189, 35189281512, 10364.893505, holesky
Transfer, 35189, 35189281512, 25002.878293, holesky
Transfer, 35189, 35189281512, 12978.058778999999, holesky
Transfer, 35189, 35189316701, 23750.983702, holesky
Transfer, 35189, 35189316701, 10716.53064, holesky
Transfer, 35189, 35189316701, 11937.831887, holesky
Transfer, 35189, 35189316701, 24211.634262, holesky
Transfer, 35189, 35189316701, 12025.478648, holesky
Transfer, 35189, 35189316701, 24210.500363, holesky
Transfer, 35189, 35189316701, 24134.945758, holesky
Transfer, 35189, 35189316701, 11711.56903, holesky
Transfer, 35189, 35189316701, 38176.251478, holesky
Transfer, 35189, 42227151890, 9367.341073, holesky
Transfer, 35189, 35189316701, 26625.076924, holesky
Transfer, 35189, 35189316701, 10611.627488, holesky
Transfer, 35189, 35189316701, 23699.952429, holesky
Transfer, 35189, 35189316701, 23195.547921, holesky
Transfer, 35189, 35189316701, 37490.089044, holesky
Transfer, 35189, 35189316701, 11558.842077, holesky
Transfer, 35189, 35189316701, 13780.076183, holesky
Transfer, 35189, 35189316701, 22645.020434, holesky
Transfer, 35189, 35189316701, 10588.147798, holesky
Transfer, 35189, 35189316701, 36316.40998, holesky
Transfer, 35189, 35189316701, 12449.070287, holesky
Transfer, 35189, 35189316701, 25728.157534, holesky
Transfer, 35189, 35189316701, 10359.16579, holesky
Transfer, 35189, 35189316701, 13787.044579, holesky
Transfer, 35189, 35189316701, 9329.80888, holesky
Transfer, 35189, 35189316701, 12770.102942, holesky
Transfer, 35189, 35189316701, 10883.019236, holesky
Transfer, 35189, 35189316701, 13049.039847, holesky
Transfer, 35189, 35189316701, 11418.29596, holesky
Transfer, 35189, 35189316701, 12231.972039, holesky
Transfer, 35189, 35189316701, 11974.233346, holesky
Transfer, 35189, 35189316701, 11812.003492, holesky
Transfer, 35189, 35189316701, 12818.910411, holesky
Transfer, 35189, 35189351890, 11621.969126, holesky
Transfer, 35189, 35189351890, 12622.277201, holesky
Transfer, 35189, 35189351890, 12062.548703, holesky
Transfer, 35189, 35189351890, 25335.197691, holesky
Transfer, 35189, 35189351890, 9845.411653, holesky
Transfer, 35189, 35189351890, 12515.652289, holesky
Transfer, 35189, 35189351890, 11499.306122, holesky
Transfer, 35189, 35189351890, 12703.794317, holesky
Transfer, 35189, 42227187079, 11402.865092, holesky
Transfer, 35189, 35189316701, 12113.905012, holesky
Transfer, 35189, 35189316701, 12181.705905, holesky
Transfer, 35189, 35189316701, 23478.830363, holesky
Transfer, 35189, 35189316701, 14252.28097, holesky
Transfer, 35189, 35189316701, 9406.038933, holesky
Transfer, 35189, 35189316701, 12242.878571, holesky
Transfer, 35189, 35189316701, 12989.356415, holesky
Transfer, 35189, 35189316701, 10455.437914, holesky
Transfer, 35189, 35189316701, 25752.146223, holesky
Transfer, 35189, 35189316701, 14095.433389, holesky
Transfer, 35189, 35189316701, 8771.803311, holesky
Transfer, 35189, 35189316701, 12352.284819, holesky
Transfer, 35189, 35189316701, 11226.896516, holesky
Transfer, 35189, 35189316701, 12056.04835, holesky
Transfer, 35189, 38708251890, 12988.975812, holesky
Transfer, 35189, 35189316701, 10871.917242, holesky
Transfer, 35189, 35189316701, 24245.354659, holesky
Transfer, 35189, 35189316701, 13583.600012, holesky
Transfer, 35189, 35189316701, 11019.372172, holesky
Transfer, 35189, 42227151890, 11401.924276, holesky
Transfer, 35189, 35189316701, 13214.829135, holesky
Transfer, 35189, 35189316701, 37306.465535, holesky
Transfer, 35189, 35189316701, 22178.550246, holesky
Transfer, 35189, 35189316701, 12078.111645, holesky
Transfer, 35189, 35189316701, 11091.863229, holesky
Transfer, 35189, 35189316701, 12841.353224, holesky
Transfer, 35189, 35189316701, 23497.596937, holesky
Transfer, 35189, 35189316701, 24093.039923, holesky
Transfer, 35189, 35189316701, 24795.148228, holesky
Transfer, 35189, 35189316701, 12400.748549, holesky
Transfer, 35189, 35189316701, 11749.751742, holesky
Transfer, 35189, 35189316701, 12845.402575, holesky
Transfer, 35189, 35189316701, 10060.852409, holesky
Transfer, 35189, 35189316701, 11564.622662, holesky
Transfer, 35189, 35189316701, 25190.429137, holesky
Transfer, 35189, 35189316701, 24550.478667, holesky
Transfer, 35189, 35189316701, 11326.731832, holesky
Transfer, 35189, 35189316701, 11086.861859, holesky
Transfer, 35189, 35189316701, 12644.803796, holesky
Transfer, 35189, 35189316701, 11698.738124, holesky
